order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_year,order_month,order_month_name,profit_amount,calculated_profit_margin
O127122,C10781,P217963,Fashion,37.34,0.1,1,Credit Card,2025-01-25,5,Central,No,33.61,5.2,6.56,20,Female,2025,1,January,28.41,84.52841416245165
O127123,C12713,P223999,Electronics,99.93,0.0,1,Credit Card,2025-09-08,5,South,No,99.93,6.5,5.49,19,Male,2025,9,September,93.43,93.49544681276893
O127124,C11244,P216518,Beauty,18.7,0.05,1,Debit Card,2025-02-28,4,West,No,17.76,3.45,4.54,38,Female,2025,2,February,14.310000000000002,80.57432432432434
O127125,C12416,P228407,Electronics,302.34,0.0,1,Debit Card,2025-04-15,6,East,No,391.76,11.74,80.58125000000001,60,Male,2025,4,April,380.02,97.00326730651419
O127126,C17101,P229501,Toys,43.06,0.0,1,COD,2025-04-25,6,East,Yes,43.06,5.49,11.73,30,Male,2025,4,April,37.57,87.25034835113794
O127127,C16490,P236888,Toys,3.78,0.0,2,COD,2024-05-03,6,South,Yes,7.56,2.13,0.89,25,Female,2024,5,May,5.43,71.82539682539682
O127128,C16168,P235280,Electronics,238.74,0.0,1,UPI,2023-12-09,6,East,No,238.74,8.13,20.52,45,Female,2023,12,December,230.61,96.59462176426238
O127129,C10975,P229045,Sports,80.05,0.0,2,Debit Card,2024-03-22,4,North,No,160.1,5.64,42.39,39,Female,2024,3,March,154.46,96.47720174890694
O127130,C13491,P226819,Sports,125.51,0.0,3,Debit Card,2024-08-09,4,West,No,376.53,9.48,80.58125000000001,26,Female,2024,8,August,367.04999999999995,97.48227232889809
O127131,C13425,P223231,Home,201.57,0.0,1,Credit Card,2025-06-15,3,Central,No,201.57,7.86,48.58,46,Male,2025,6,June,193.70999999999998,96.10061020985266
O127132,C15839,P224432,Electronics,302.34,0.05,2,PayPal,2024-07-24,6,South,No,391.76,8.81,80.58125000000001,57,Male,2024,7,July,382.95,97.75117418827854
O127133,C10416,P226745,Electronics,302.34,0.1,2,PayPal,2025-01-28,5,West,No,391.76,11.46,63.03,36,Female,2025,1,January,380.3,97.07473963651215
O127134,C16658,P229443,Sports,220.33,0.0,1,Credit Card,2024-06-18,4,West,No,220.33,9.45,56.65,53,Male,2024,6,June,210.88000000000002,95.71097898606637
O127135,C10214,P244917,Fashion,44.98,0.15,1,Credit Card,2023-11-23,4,South,No,38.23,4.22,9.16,53,Male,2023,11,November,34.01,88.96154852210306
O127136,C13978,P234000,Beauty,3.57,0.05,4,Credit Card,2024-05-17,5,East,No,13.57,3.29,2.82,37,Male,2024,5,May,10.280000000000001,75.75534266764923
O127137,C11135,P244332,Toys,14.07,0.15,1,COD,2023-10-18,6,East,No,11.96,5.58,-0.8,47,Female,2023,10,October,6.380000000000001,53.34448160535117
O127138,C17097,P230296,Beauty,7.31,0.0,1,COD,2025-02-11,3,Central,No,7.31,4.45,-1.16,24,Female,2025,2,February,2.8599999999999994,39.12448700410396
O127139,C13775,P241913,Grocery,12.24,0.0,1,COD,2024-03-14,3,North,No,12.24,3.57,-2.59,52,Male,2024,3,March,8.67,70.83333333333334
O127140,C15009,P242498,Sports,122.29,0.0,3,COD,2024-11-11,5,Central,No,366.87,10.68,80.58125000000001,56,Male,2024,11,November,356.19,97.08888707171478
O127141,C11582,P249114,Fashion,61.18,0.0,1,COD,2025-01-14,5,East,No,61.18,4.96,16.45,40,Female,2025,1,January,56.22,91.89277541680288
O127142,C16120,P226485,Toys,15.26,0.0,3,Debit Card,2023-11-10,7,West,No,45.78,4.13,14.18,47,Male,2023,11,November,41.65,90.97859327217125
O127143,C14523,P205653,Fashion,67.05,0.0,2,UPI,2024-04-23,4,South,No,134.1,8.55,38.38,52,Male,2024,4,April,125.55,93.6241610738255
O127144,C10732,P237926,Grocery,2.6,0.0,3,Credit Card,2024-12-04,5,South,No,7.8,1.78,-1.16,23,Male,2024,12,December,6.02,77.17948717948717
O127145,C12746,P204089,Home,302.34,0.05,2,Debit Card,2025-05-19,7,East,No,391.76,10.5,80.58125000000001,25,Male,2025,5,May,381.26,97.31978762507659
O127146,C17729,P225194,Grocery,25.4,0.1,1,PayPal,2024-05-13,5,South,No,22.86,4.38,-2.55,51,Other,2024,5,May,18.48,80.83989501312337
O127147,C17876,P243748,Fashion,99.95,0.15,1,Credit Card,2024-08-19,5,West,No,84.96,7.62,22.12,21,Male,2024,8,August,77.33999999999999,91.03107344632768
O127148,C12263,P226485,Electronics,60.92,0.0,1,Credit Card,2024-02-05,4,Central,No,60.92,6.48,0.83,20,Male,2024,2,February,54.44,89.36309914642153
O127149,C14508,P237069,Fashion,17.81,0.0,1,PayPal,2024-07-14,4,West,Yes,17.81,3.02,3.21,62,Female,2024,7,July,14.79,83.04323413812466
O127150,C13804,P245638,Electronics,83.98,0.05,3,Credit Card,2024-05-10,4,West,Yes,239.34,7.6,21.12,59,Male,2024,5,May,231.74,96.82460098604496
O127151,C12427,P214747,Sports,207.2,0.05,4,Credit Card,2025-07-19,4,South,No,391.76,9.39,80.58125000000001,45,Male,2025,7,July,382.37,97.6031243618542
O127152,C15721,P227980,Fashion,73.14,0.15,1,Credit Card,2024-06-19,7,South,No,62.17,7.87,13.89,27,Male,2024,6,June,54.300000000000004,87.34116133183207
O127153,C10231,P237071,Beauty,5.48,0.0,1,Debit Card,2024-03-24,5,Central,No,5.48,2.19,0.28,24,Other,2024,3,March,3.2900000000000005,60.03649635036496
O127154,C14930,P241364,Sports,60.57,0.0,2,COD,2023-11-25,5,South,No,121.14,6.46,29.88,32,Male,2023,11,November,114.68,94.66732705960047
O127155,C14353,P227011,Sports,80.53,0.0,1,UPI,2024-11-21,6,West,No,80.53,6.49,17.67,31,Male,2024,11,November,74.04,91.94089159319509
O127156,C17832,P226086,Toys,26.7,0.2,4,PayPal,2024-10-28,3,North,No,85.44,6.47,27.71,55,Male,2024,10,October,78.97,92.42743445692884
O127157,C15375,P223933,Electronics,162.88,0.0,1,COD,2023-12-14,5,West,No,162.88,6.99,12.56,58,Male,2023,12,December,155.89,95.70849705304518
O127158,C10402,P204962,Electronics,161.51,0.05,1,Debit Card,2024-12-22,3,Central,No,153.43,6.02,12.39,38,Male,2024,12,December,147.41,96.07638662582283
O127159,C16567,P243278,Electronics,296.52,0.0,1,PayPal,2024-07-20,7,South,No,296.52,10.27,25.31,21,Male,2024,7,July,286.25,96.53648995008768
O127160,C14865,P245048,Electronics,292.33,0.0,1,Credit Card,2023-10-21,5,South,No,292.33,8.69,26.39,49,Male,2023,10,October,283.64,97.02733212465364
O127161,C10064,P200857,Home,25.66,0.0,1,Wallet,2023-09-17,3,Central,No,25.66,4.48,2.7,29,Male,2023,9,September,21.18,82.54091971940764
O127162,C12237,P228305,Grocery,17.42,0.05,1,Debit Card,2025-02-27,5,West,No,16.55,4.85,-3.53,35,Male,2025,2,February,11.700000000000001,70.69486404833837
O127163,C17770,P239539,Fashion,14.67,0.0,1,COD,2024-04-23,6,South,No,14.67,5.47,-0.34,40,Male,2024,4,April,9.2,62.71301976823449
O127164,C10949,P240327,Home,259.66,0.2,1,PayPal,2024-07-08,6,East,No,207.73,8.55,49.61,34,Male,2024,7,July,199.17999999999998,95.88408029653877
O127165,C10172,P216403,Toys,31.18,0.0,1,COD,2024-01-12,6,East,No,31.18,5.13,7.34,50,Female,2024,1,January,26.05,83.54714560615778
O127166,C16902,P202420,Grocery,53.12,0.3,1,Debit Card,2024-01-15,5,East,No,37.18,4.67,-1.7,30,Female,2024,1,January,32.51,87.43948359332975
O127167,C17935,P211218,Grocery,3.47,0.05,1,COD,2025-07-01,5,South,No,3.3,2.49,-2.23,54,Female,2025,7,July,0.8099999999999996,24.545454545454533
O127168,C12675,P240691,Toys,58.87,0.0,1,Wallet,2023-12-26,3,North,No,58.87,3.55,20.0,54,Male,2023,12,December,55.32,93.96976388652965
O127169,C16704,P216450,Home,183.71,0.0,1,Credit Card,2024-06-15,5,Central,Yes,183.71,9.32,42.12,30,Male,2024,6,June,174.39000000000001,94.9267867835175
O127170,C11250,P230134,Fashion,109.75,0.1,1,Credit Card,2025-05-02,3,North,No,98.78,6.54,28.03,33,Male,2025,5,May,92.24,93.37922656408179
O127171,C13048,P203133,Beauty,3.85,0.0,3,Credit Card,2024-11-20,4,South,No,11.55,3.0,2.2,23,Male,2024,11,November,8.55,74.02597402597402
O127172,C17748,P233553,Fashion,24.03,0.1,1,Credit Card,2023-10-14,7,South,No,21.63,4.55,3.02,44,Female,2023,10,October,17.08,78.96440129449837
O127173,C14005,P247054,Electronics,59.72,0.05,1,Credit Card,2023-09-19,6,South,No,56.73,7.28,-0.47,52,Other,2023,9,September,49.449999999999996,87.16728362418473
O127174,C15507,P240503,Grocery,3.64,0.0,1,Credit Card,2024-06-07,4,South,No,3.64,3.83,-3.54,51,Other,2024,6,June,-0.18999999999999995,-5.219780219780218
O127175,C16544,P216135,Home,293.94,0.05,1,COD,2025-06-10,6,West,No,279.24,8.38,69.81,58,Female,2025,6,June,270.86,96.9989972783269
O127176,C10637,P203690,Home,79.66,0.15,1,UPI,2025-06-07,3,Central,No,67.71,6.64,12.32,50,Female,2025,6,June,61.06999999999999,90.19347216068527
O127177,C10948,P234315,Beauty,30.27,0.2,1,COD,2024-10-13,5,West,No,24.22,5.67,5.23,45,Female,2024,10,October,18.549999999999997,76.58959537572252
O127178,C12260,P245231,Home,97.1,0.2,1,Credit Card,2025-01-19,5,South,No,77.68,5.03,16.72,52,Female,2025,1,January,72.65,93.5247167868177
O127179,C16196,P216742,Home,94.5,0.0,1,Debit Card,2025-05-21,5,Central,Yes,94.5,6.16,20.3,63,Female,2025,5,May,88.34,93.48148148148148
O127180,C16767,P247934,Grocery,14.81,0.05,1,Debit Card,2024-03-31,3,North,No,14.07,3.9,-2.77,36,Male,2024,3,March,10.17,72.28144989339019
O127181,C11694,P201562,Toys,13.22,0.0,1,Debit Card,2024-06-08,6,East,No,13.22,3.91,1.38,40,Male,2024,6,June,9.31,70.42360060514372
O127182,C14847,P204386,Fashion,6.03,0.15,1,COD,2025-01-07,4,West,No,5.13,1.68,0.12,56,Female,2025,1,January,3.45,67.2514619883041
O127183,C14757,P218561,Fashion,84.26,0.0,1,Debit Card,2024-07-28,6,East,No,84.26,6.51,22.98,49,Male,2024,7,July,77.75,92.27391407548065
O127184,C16282,P233246,Sports,41.41,0.0,1,Debit Card,2025-03-10,3,North,No,41.41,6.26,6.16,32,Male,2025,3,March,35.15,84.88287853175562
O127185,C16561,P217031,Beauty,30.27,0.0,1,Wallet,2023-12-10,5,South,No,30.27,5.19,8.43,32,Male,2023,12,December,25.08,82.85431119920713
O127186,C17792,P200263,Toys,23.11,0.0,2,Credit Card,2023-11-08,6,South,No,46.22,4.62,13.87,19,Female,2023,11,November,41.6,90.00432713111208
O127187,C10142,P223486,Sports,25.36,0.05,2,Credit Card,2024-01-24,3,Central,No,48.18,6.22,8.23,29,Male,2024,1,January,41.96,87.09007887090078
O127188,C16001,P236510,Sports,27.69,0.0,1,Credit Card,2024-07-18,5,North,No,27.69,2.69,5.62,54,Female,2024,7,July,25.0,90.28530155290719
O127189,C16652,P206646,Grocery,8.82,0.15,3,Credit Card,2025-05-15,5,South,No,22.49,5.3,-3.5,19,Female,2025,5,May,17.189999999999998,76.43397065362383
O127190,C16793,P231903,Toys,10.23,0.05,1,PayPal,2025-08-24,4,North,No,9.72,2.75,1.14,19,Female,2025,8,August,6.970000000000001,71.70781893004116
O127191,C14581,P211148,Fashion,20.7,0.05,1,Credit Card,2025-08-06,3,Central,No,19.66,3.92,2.96,39,Male,2025,8,August,15.74,80.06103763987792
O127192,C15087,P248981,Toys,9.28,0.0,2,Wallet,2024-09-22,5,North,No,18.56,4.92,2.5,55,Female,2024,9,September,13.639999999999999,73.49137931034483
O127193,C11460,P226137,Fashion,19.44,0.0,1,Credit Card,2025-08-07,4,North,No,19.44,4.21,2.59,24,Other,2025,8,August,15.23,78.34362139917695
O127194,C13887,P237968,Grocery,2.55,0.15,1,Debit Card,2025-06-09,4,South,No,2.17,1.93,-1.76,68,Female,2025,6,June,0.24,11.059907834101383
O127195,C16686,P226012,Toys,3.81,0.0,1,UPI,2024-02-11,4,North,No,3.81,3.2,-1.68,20,Male,2024,2,February,0.6099999999999999,16.010498687664036
O127196,C10292,P247578,Electronics,302.34,0.05,1,UPI,2024-05-02,6,East,No,391.76,10.5,73.77,51,Male,2024,5,May,381.26,97.31978762507659
O127197,C11643,P215223,Toys,35.17,0.0,1,Credit Card,2025-09-08,5,East,No,35.17,5.32,8.75,57,Female,2025,9,September,29.85,84.87347170884276
O127198,C17451,P218389,Home,99.77,0.05,4,Debit Card,2024-05-05,4,West,No,379.13,8.46,80.58125000000001,43,Male,2024,5,May,370.67,97.76857542267824
O127199,C12718,P214353,Grocery,6.07,0.0,4,COD,2023-10-26,4,North,No,24.28,2.97,-1.03,46,Female,2023,10,October,21.310000000000002,87.7677100494234
O127200,C10837,P225483,Home,162.82,0.3,1,Credit Card,2025-05-01,6,East,No,113.97,6.94,24.97,49,Male,2025,5,May,107.03,93.91067824866192
O127201,C11037,P232897,Electronics,87.56,0.0,4,Debit Card,2023-10-20,5,South,No,350.24,8.19,33.84,20,Male,2023,10,October,342.05,97.66160347190498
O127202,C16777,P241897,Fashion,10.27,0.0,3,Debit Card,2024-12-31,6,South,No,30.81,4.17,6.61,32,Male,2024,12,December,26.64,86.46543330087636
O127203,C15846,P220102,Home,30.03,0.0,1,PayPal,2024-12-19,5,East,No,30.03,6.06,2.35,52,Female,2024,12,December,23.970000000000002,79.82017982017983
O127204,C10271,P217198,Beauty,31.86,0.1,2,Credit Card,2024-04-10,5,Central,No,57.35,5.52,20.29,51,Male,2024,4,April,51.83,90.3748910200523
O127205,C15144,P228538,Electronics,302.34,0.05,1,PayPal,2025-03-13,3,Central,No,391.76,8.1,61.45,31,Male,2025,3,March,383.65999999999997,97.93240759648764
O127206,C11958,P205849,Home,111.18,0.0,2,UPI,2024-06-14,4,North,No,222.36,7.68,54.58,66,Male,2024,6,June,214.68,96.54614139233675
O127207,C12369,P227957,Home,34.32,0.0,1,Credit Card,2024-04-15,4,South,No,34.32,6.02,3.59,18,Male,2024,4,April,28.3,82.45920745920746
O127208,C10805,P200014,Toys,10.08,0.0,1,UPI,2025-03-05,4,Central,No,10.08,3.72,0.31,29,Female,2025,3,March,6.359999999999999,63.095238095238095
O127209,C15800,P213807,Fashion,90.12,0.0,4,UPI,2024-05-26,7,West,No,360.48,7.9,80.58125000000001,61,Other,2024,5,May,352.58000000000004,97.80847758544165
O127210,C13174,P210229,Home,104.62,0.0,1,UPI,2024-02-06,5,South,No,104.62,8.12,21.17,49,Female,2024,2,February,96.5,92.23857770980692
O127211,C15985,P203488,Home,88.98,0.05,1,UPI,2024-06-19,5,South,No,84.53,7.87,15.8,21,Female,2024,6,June,76.66,90.68969596592925
O127212,C10882,P246062,Beauty,29.36,0.1,1,PayPal,2025-09-08,6,South,No,26.42,4.84,7.05,25,Female,2025,9,September,21.580000000000002,81.68054504163513
O127213,C17207,P225282,Toys,10.62,0.0,1,Debit Card,2023-11-06,5,South,No,10.62,2.48,1.77,26,Male,2023,11,November,8.139999999999999,76.64783427495291
O127214,C16378,P233470,Sports,10.42,0.0,1,Credit Card,2023-11-21,3,Central,No,10.42,4.25,-1.12,22,Male,2023,11,November,6.17,59.21305182341651
O127215,C10831,P206575,Home,302.34,0.0,2,COD,2024-01-11,7,South,No,391.76,10.5,80.58125000000001,44,Female,2024,1,January,381.26,97.31978762507659
O127216,C15208,P248193,Beauty,33.38,0.0,1,Debit Card,2025-08-31,5,North,No,33.38,5.89,9.13,55,Female,2025,8,August,27.490000000000002,82.3547034152187
O127217,C13171,P248208,Fashion,160.9,0.0,1,Credit Card,2023-11-25,4,North,No,160.9,6.78,49.54,33,Male,2023,11,November,154.12,95.78620261031696
O127218,C12191,P214272,Electronics,302.34,0.0,1,Debit Card,2024-05-24,3,Central,No,391.76,9.05,70.95,59,Male,2024,5,May,382.71,97.68991219113742
O127219,C12040,P222544,Fashion,28.03,0.0,1,COD,2024-08-28,4,South,No,28.03,6.15,3.66,24,Female,2024,8,August,21.880000000000003,78.05922226186229
O127220,C15201,P214368,Home,72.65,0.0,1,Credit Card,2024-06-24,5,West,No,72.65,8.45,11.89,68,Male,2024,6,June,64.2,88.36889194769442
O127221,C16732,P239260,Home,30.5,0.0,1,PayPal,2024-05-13,3,North,No,30.5,6.89,1.65,56,Male,2024,5,May,23.61,77.40983606557377
O127222,C11594,P205499,Sports,171.92,0.05,3,Credit Card,2025-08-05,6,East,No,391.76,8.37,80.58125000000001,30,Female,2025,8,August,383.39,97.8634878497039
O127223,C16372,P218939,Grocery,13.73,0.0,3,PayPal,2025-02-12,3,Central,No,41.19,8.27,-4.97,50,Other,2025,2,February,32.92,79.92231124059238
O127224,C11626,P229317,Home,48.9,0.05,1,COD,2025-01-17,4,South,No,46.46,6.6,6.41,50,Male,2025,1,January,39.86,85.79423159707275
O127225,C15985,P211178,Electronics,302.34,0.1,1,Debit Card,2024-03-24,5,South,No,391.76,10.87,80.58125000000001,30,Female,2024,3,March,380.89,97.2253420461507
O127226,C17562,P203939,Electronics,302.34,0.05,1,Credit Card,2025-06-04,3,North,No,391.76,9.75,50.05,44,Male,2025,6,June,382.01,97.51123136614254
O127227,C13584,P249949,Electronics,302.34,0.0,4,Credit Card,2024-01-29,3,Central,No,391.76,10.89,80.58125000000001,54,Male,2024,1,January,380.87,97.22023687972228
O127228,C15900,P230601,Grocery,3.52,0.05,2,Credit Card,2024-02-05,3,North,No,6.69,3.36,-2.82,60,Female,2024,2,February,3.3300000000000005,49.77578475336323
O127229,C17965,P225060,Grocery,12.82,0.0,2,PayPal,2024-10-15,4,West,No,25.64,3.28,-1.23,48,Female,2024,10,October,22.36,87.20748829953197
O127230,C15316,P215706,Electronics,302.34,0.15,1,PayPal,2024-08-12,4,West,No,391.76,9.75,80.58125000000001,26,Male,2024,8,August,382.01,97.51123136614254
O127231,C10273,P203674,Fashion,26.14,0.15,1,Credit Card,2024-06-02,4,Central,No,22.22,2.88,4.9,23,Female,2024,6,June,19.34,87.03870387038705
O127232,C10589,P227287,Sports,60.78,0.0,1,Credit Card,2025-01-06,3,North,No,60.78,5.15,13.08,48,Female,2025,1,January,55.63,91.52681803224745
O127233,C12700,P241402,Electronics,300.33,0.1,1,Credit Card,2023-11-05,4,West,No,270.3,7.8,24.64,41,Male,2023,11,November,262.5,97.11431742508324
O127234,C17967,P234421,Beauty,4.12,0.0,1,Credit Card,2023-11-26,6,East,No,4.12,3.95,-2.1,29,Male,2023,11,November,0.16999999999999993,4.126213592233007
O127235,C10582,P209154,Toys,7.03,0.0,1,Credit Card,2024-12-28,6,South,No,7.03,2.63,0.18,28,Female,2024,12,December,4.4,62.58890469416786
O127236,C15063,P245413,Toys,9.67,0.3,1,Debit Card,2025-08-12,4,West,No,6.77,4.25,-1.54,27,Female,2025,8,August,2.5199999999999996,37.22304283604135
O127237,C13633,P223065,Sports,10.92,0.0,1,Credit Card,2025-01-29,3,North,No,10.92,3.53,-0.25,68,Female,2025,1,January,7.390000000000001,67.67399267399267
O127238,C11990,P245676,Electronics,173.31,0.05,4,PayPal,2024-09-17,6,East,No,391.76,8.98,70.05,38,Male,2024,9,September,382.78,97.70778027363691
O127239,C16515,P226406,Fashion,43.75,0.05,1,Debit Card,2024-09-22,3,Central,No,41.56,4.85,9.7,59,Male,2024,9,September,36.71,88.33012512030798
O127240,C17247,P248337,Grocery,1.26,0.1,2,PayPal,2024-09-07,7,South,No,2.27,1.62,-1.44,27,Female,2024,9,September,0.6499999999999999,28.63436123348017
O127241,C11258,P212034,Fashion,42.31,0.0,1,Debit Card,2025-02-09,8,East,No,42.31,4.65,10.16,64,Male,2025,2,February,37.660000000000004,89.0096903805247
O127242,C15406,P229477,Home,221.76,0.15,4,Credit Card,2024-09-26,3,Central,No,391.76,11.97,80.58125000000001,22,Male,2024,9,September,379.78999999999996,96.94455789258728
O127243,C12866,P229737,Fashion,12.76,0.05,1,Credit Card,2025-03-10,5,North,No,12.12,4.12,0.12,68,Male,2025,3,March,7.999999999999999,66.006600660066
O127244,C13738,P200815,Fashion,165.01,0.3,1,Credit Card,2024-12-13,4,South,No,115.51,7.23,33.2,54,Female,2024,12,December,108.28,93.74080166219375
O127245,C10571,P230296,Fashion,31.36,0.0,3,Credit Card,2025-05-19,5,South,No,94.08,8.28,24.65,50,Female,2025,5,May,85.8,91.19897959183673
O127246,C10544,P239735,Fashion,33.36,0.05,1,UPI,2024-01-20,5,South,No,31.69,4.78,6.31,32,Female,2024,1,January,26.91,84.9163774061218
O127247,C15556,P243496,Toys,16.22,0.0,1,PayPal,2023-11-11,5,West,No,16.22,3.53,2.96,18,Male,2023,11,November,12.69,78.2367447595561
O127248,C14222,P216938,Electronics,212.34,0.0,2,Credit Card,2025-04-17,4,Central,No,391.76,8.79,42.17,27,Male,2025,4,April,382.96999999999997,97.75627935470695
O127249,C14828,P235560,Beauty,28.89,0.1,2,Credit Card,2025-03-21,4,South,No,52.0,6.9,16.5,56,Female,2025,3,March,45.1,86.73076923076923
O127250,C17879,P222249,Grocery,3.58,0.0,3,PayPal,2025-08-24,5,South,No,10.74,2.8,-1.94,62,Male,2025,8,August,7.94,73.9292364990689
O127251,C14512,P238986,Grocery,34.32,0.2,1,Credit Card,2025-09-04,4,South,No,27.46,4.23,-2.03,29,Female,2025,9,September,23.23,84.59577567370721
O127252,C10637,P239676,Beauty,52.67,0.1,1,COD,2023-11-12,7,East,No,47.4,5.03,16.3,40,Female,2023,11,November,42.37,89.38818565400844
O127253,C10040,P229496,Fashion,55.89,0.0,1,Credit Card,2025-01-01,6,East,No,55.89,5.59,13.97,31,Male,2025,1,January,50.3,89.99821077115763
O127254,C14882,P213460,Fashion,81.58,0.15,1,Credit Card,2023-10-18,4,South,No,69.34,9.05,15.22,44,Female,2023,10,October,60.290000000000006,86.9483703490049
O127255,C17636,P212254,Sports,131.23,0.0,1,Credit Card,2024-10-29,5,East,No,131.23,6.68,32.69,62,Female,2024,10,October,124.54999999999998,94.9097005257944
O127256,C14392,P211957,Grocery,9.47,0.0,1,COD,2025-06-10,3,Central,No,9.47,2.96,-2.2,30,Female,2025,6,June,6.510000000000001,68.74340021119323
O127257,C11620,P237070,Electronics,104.96,0.05,1,UPI,2025-01-06,3,North,No,99.71,6.02,5.95,53,Male,2025,1,January,93.69,93.9624912245512
O127258,C13672,P207852,Toys,9.71,0.0,5,Credit Card,2024-03-24,4,South,No,48.55,4.87,14.55,60,Other,2024,3,March,43.68,89.96910401647786
O127259,C14137,P201264,Electronics,302.34,0.0,1,COD,2025-04-21,4,North,No,391.76,9.9,80.27,64,Male,2025,4,April,381.86,97.47294261792935
O127260,C16775,P223203,Fashion,58.9,0.0,1,COD,2025-05-04,4,South,No,58.9,7.76,12.85,69,Male,2025,5,May,51.14,86.82512733446521
O127261,C17446,P247678,Beauty,52.11,0.15,1,Debit Card,2025-06-29,3,North,No,44.29,5.54,14.39,30,Male,2025,6,June,38.75,87.49153307744412
O127262,C17626,P241853,Fashion,108.37,0.0,1,Credit Card,2024-02-04,5,South,No,108.37,7.1,30.83,27,Male,2024,2,February,101.27000000000001,93.44837132047616
O127263,C14128,P248362,Sports,83.67,0.0,1,UPI,2023-10-01,4,West,No,83.67,8.16,16.94,57,Male,2023,10,October,75.51,90.24740050197204
O127264,C11299,P210364,Home,85.53,0.1,1,PayPal,2024-09-10,5,West,No,76.98,5.21,16.34,19,Female,2024,9,September,71.77000000000001,93.23200831384776
O127265,C16808,P218688,Fashion,32.58,0.0,1,PayPal,2025-08-14,5,South,Yes,32.58,3.95,7.45,27,Male,2025,8,August,28.63,87.87599754450584
O127266,C17257,P227739,Beauty,17.38,0.05,1,PayPal,2024-08-26,4,West,No,16.51,1.43,6.0,21,Female,2024,8,August,15.080000000000002,91.33858267716536
O127267,C14711,P248834,Electronics,302.34,0.05,1,Debit Card,2024-07-11,4,North,No,391.76,10.24,80.58125000000001,68,Female,2024,7,July,381.52,97.38615478864611
O127268,C15043,P236726,Sports,26.02,0.1,1,Credit Card,2024-01-13,6,South,No,23.42,4.6,2.43,41,Female,2024,1,January,18.82,80.35866780529462
O127269,C15643,P215566,Beauty,7.03,0.05,2,Debit Card,2023-11-19,5,Central,No,13.36,4.01,2.0,20,Male,2023,11,November,9.35,69.98502994011976
O127270,C10159,P238304,Grocery,7.45,0.0,1,COD,2023-12-23,5,East,No,7.45,3.3,-2.7,34,Male,2023,12,December,4.15,55.70469798657719
O127271,C11952,P228959,Electronics,302.34,0.1,2,Credit Card,2025-04-23,3,North,No,391.76,10.2,80.58125000000001,33,Female,2025,4,April,381.56,97.39636512150295
O127272,C16601,P225814,Sports,198.02,0.05,1,Debit Card,2023-09-25,4,South,No,188.12,9.25,47.19,20,Male,2023,9,September,178.87,95.08292579204763
O127273,C11731,P216057,Fashion,90.83,0.0,1,Debit Card,2024-09-07,4,West,No,90.83,7.0,24.79,31,Male,2024,9,September,83.83,92.2932951667951
O127274,C12446,P214973,Home,124.85,0.0,1,Credit Card,2023-09-14,6,West,No,124.85,8.18,26.78,22,Male,2023,9,September,116.66999999999999,93.44813776531838
O127275,C15938,P218201,Fashion,100.87,0.05,2,Debit Card,2025-07-28,3,Central,No,191.65,9.07,58.01,27,Female,2025,7,July,182.58,95.26741455778763
O127276,C15893,P249918,Fashion,15.53,0.0,1,UPI,2025-08-12,5,North,No,15.53,4.79,0.65,48,Other,2025,8,August,10.739999999999998,69.15647134578235
O127277,C13162,P243519,Home,130.2,0.1,1,COD,2024-11-17,4,South,No,117.18,6.8,26.01,33,Other,2024,11,November,110.38000000000001,94.19696193889743
O127278,C11732,P249724,Electronics,179.45,0.1,1,Credit Card,2024-12-04,4,North,No,161.5,7.03,12.35,64,Female,2024,12,December,154.47,95.6470588235294
O127279,C10580,P246480,Toys,8.27,0.0,1,UPI,2024-10-22,4,West,No,8.27,2.17,1.14,41,Male,2024,10,October,6.1,73.76058041112455
O127280,C17633,P238088,Grocery,2.38,0.0,1,Wallet,2023-10-22,7,East,No,2.38,1.69,-1.5,58,Female,2023,10,October,0.69,28.99159663865546
O127281,C10219,P224132,Electronics,197.49,0.1,1,Credit Card,2024-04-19,4,North,No,177.74,7.14,14.19,68,Female,2024,4,April,170.60000000000002,95.98289636547767
O127282,C17586,P243292,Toys,2.7,0.0,1,PayPal,2024-08-20,6,East,Yes,2.7,1.76,-0.68,41,Female,2024,8,August,0.9400000000000002,34.814814814814824
O127283,C14474,P229317,Electronics,191.19,0.1,2,Credit Card,2025-07-08,3,Central,No,344.14,7.85,33.45,32,Male,2025,7,July,336.28999999999996,97.7189515894694
O127284,C11749,P249902,Toys,14.67,0.0,1,Debit Card,2024-07-17,4,North,No,14.67,5.4,0.47,61,Female,2024,7,July,9.27,63.190184049079754
O127285,C17073,P219195,Beauty,13.85,0.15,4,Wallet,2024-05-07,5,South,No,47.09,6.61,14.58,36,Female,2024,5,May,40.480000000000004,85.96304947971969
O127286,C11470,P223738,Fashion,77.52,0.2,2,Debit Card,2023-10-18,7,North,No,124.03,7.63,35.78,30,Male,2023,10,October,116.4,93.84826251713295
O127287,C15059,P219938,Beauty,11.07,0.05,1,UPI,2024-01-30,3,North,No,10.52,2.62,2.11,57,Male,2024,1,January,7.8999999999999995,75.09505703422053
O127288,C15265,P202418,Home,20.25,0.1,1,Debit Card,2024-05-07,4,West,No,18.23,4.93,0.17,41,Male,2024,5,May,13.3,72.95666483817882
